OBJECTID,Cn_Name,GlobalID,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,x,y
45026,YE CHALA DABUS KEBELE YE KEBTOCHI GEBIYA BOTA,{BB5E792E-0A18-4E4D-9407-30915E01DB72},Mana Sibu,ET040101,West Wellega,ET0401,Oromia,ET04,34.971714,9.558311
45029,YE CHALA DABUS GETER KEBELE GEBIYA MAIKEL,{E8CD42D3-9FCA-4640-A7B8-4AAE929427E2},Mana Sibu,ET040101,West Wellega,ET0401,Oromia,ET04,34.969277,9.559801
45035,YE CHOMO GEBIYA BOTA,{526E9647-86ED-47F2-8051-9A7F655D187C},Mana Sibu,ET040101,West Wellega,ET0401,Oromia,ET04,34.934733,9.719334
45036,YE CHOMO KEBTOCHI GEBIYA BOTA,{F60DA936-45C9-45FE-AE80-5FB34EAE0A43},Mana Sibu,ET040101,West Wellega,ET0401,Oromia,ET04,34.934173,9.721269
45038,IDORO TOBARA GETER KEBELE MARKET CENTER,{679FB004-D1E2-40E8-B97D-045DDD1B7D64},Mana Sibu,ET040101,West Wellega,ET0401,Oromia,ET04,34.969540,9.829725
43869,DIDISI GABAYA MAIKAL,{ADB689E9-BC94-42BD-BB4D-547F281BC1A8},Nejo,ET040102,West Wellega,ET0401,Oromia,ET04,35.418459,9.393208
43871,AMUMA DILA,{755B9FB2-461A-49A4-B52F-0773C4920E57},Nejo,ET040102,West Wellega,ET0401,Oromia,ET04,35.466023,9.383899
43876,AMUS GEBEYA,{B7E6FA2F-F90D-4B9A-9D99-26C7D7869F76},Nejo,ET040102,West Wellega,ET0401,Oromia,ET04,35.553091,9.607353
43877,SOMBO GUTA,{68DB592C-0360-4480-AFA2-5FE10E0B1BE8},Nejo,ET040102,West Wellega,ET0401,Oromia,ET04,35.513852,9.621684
44186,SOLOMON TESFA SHOP,{6A79D75A-24B2-4D2C-B011-8DF5E81C7738},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.743487,9.201592
44189,DARAJE BAYYANA OWATA SHOP,{BF167245-D3CF-4846-A1EA-0C1BDEBCAD91},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.749452,9.201843
44190,IFAA LIKASA,{5A041D26-E77F-4A26-83F1-DCE736DCD57D},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.742788,9.201613
44192,ISAYAS NIGATU SHOP,{7EAB82B4-9BCC-48DB-A822-23D7BB2E15D1},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.745027,9.202550
44194,BEKAMA DHINA WAJIRA SHOP,{9EAE8470-AB3F-4401-99AC-A91740482E75},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.774322,9.193493
44195,WAKSHUMA HAILU SHOP,{C901ABE9-7CEC-4359-AA60-646B336293A9},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.741735,9.201578
44197,TIGIST BAKELE,{FD3953F6-35ED-491C-A9B0-BDB6C08FAE42},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.740042,9.201488
44198,TAYYE GERBEMIKAYEL JANO SHOP,{36686C07-47AB-42E0-9313-673589E5D594},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.745268,9.202307
44200,ABARA OFGA'A SHOP,{FEA9308E-2E7A-49EB-AEF9-39D3D3B79370},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.739470,9.202273
44201,DAJANE KASAYE SHIBESHI,{2B2924D9-A1EB-4D39-B361-5C85CE3C5E9D},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.739015,9.202570
44206,TABOTE MANGASHA SHOP,{83ED523C-9FF4-4EEB-BDA2-DDBDFFC56B13},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.743622,9.201947
44210,ABTAMU REGASU SHOP,{13E94880-B5E7-4192-9612-32D697AA9320},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.744288,9.202010
44211,ALAMINESH ASFAW DULA SHOP,{4EA16746-E1AE-478E-989D-5C7B7F85179D},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.751933,9.203822
44212,ADANE GETACHEW SHOP,{35C199EF-44EB-4777-A2BA-855110438D77},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.744013,9.201680
44223,Rihobot IMX Shop,{33508CFF-CF4C-41B5-B2E6-E1775E27CF4F},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.884105,9.205852
44227,DAREJE KABEDA NEGARI,{C369ADAA-F08C-436B-86BA-3BDC99D90A5A},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.807752,9.143677
44228,SHOP,{A9A37E1E-05E6-45CD-B95D-E533C0F34503},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.803032,9.220165
44229,TASHOME BULTI DERESA SHOOP,{067DB011-C39C-4134-B061-32B0E5E2A675},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.777355,9.192497
44230,YE ATO MARIQOS SUQII,{8C7979E1-EE8D-4260-932B-A73C93574766},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.810833,9.127063
44231,TAMASGEN GETANA SHOP,{BCDBEAFC-EEF7-41F2-9829-BEDD41FB0E04},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.810237,9.125360
44232,DEREJET,{D55E5278-C6C7-403C-B5D8-1024C242E201},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.809063,9.127350
44233,DEREJET,{12731E2F-0501-4CD5-B11C-2C54D9BEF89F},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.807880,9.130987
44234,farmers union,{B2873764-9EE4-403C-A638-63DCD0652B12},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.777957,9.158177
44236,SUQ,{7405CFF3-BC3F-4E4A-8CA3-165CACA987D2},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.793499,9.139442
44239,MASERAT BIRATU WAKTOLE SHOP,{83DF35A2-578C-461E-B7EC-D95CB0CEF63C},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.832753,9.144317
44240,MISGANU KITILA SHOP,{BA0EA7E0-45A5-4ACE-86EC-92F81C0E1418},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.835443,9.135287
44241,CHALTU ASFAW DINSA SHOP,{A9A7C4F8-C0CA-4FBB-943D-53A59E1F8168},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.835172,9.129292
44242,TEGENYE TASAMA BIKILA SHOP,{8BCB443B-9259-4118-82EB-C87EBAA333EC},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.835167,9.128928
44243,ABTAMU BIRASA SHOOP,{4340898B-F6B7-4917-A854-D80F5322B94E},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.831783,9.120262
44244,BIRHANE DEREJE SHOP,{A6305477-C516-40CE-BB97-AFEB70603A42},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.832023,9.114830
44245,DEREGET,{B2E3D11E-2514-4D9F-BFC7-176B1092308B},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.776088,9.145616
44246,SHOAP,{B1FB8298-19AC-4A71-9DAE-B5E38C26915F},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.779922,9.144369
44247,SHOP,{722CC738-05B8-4A10-B827-8ACB612888E0},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.779854,9.138347
44248,DEREJE BEKELE SHOP,{717B1758-7674-407E-B4B6-1727CF8D4D7A},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.817615,9.110007
44249,DEREJE HAYLE NEGERI SHOP,{BA0401C5-3DDB-472F-AF82-9BFDF0290968},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.817820,9.109063
44250,GEMECHU DUFERA DISASA SHOP,{E5B43C78-3FD7-4FCB-8707-311C19CCE863},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.817940,9.109432
44251,HAPTAMU MITIKU SHOAP,{38ECA711-76F8-4CE9-B7C9-64BF007CCCAF},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.792830,9.249285
44253,SHOAP,{DBDCED7E-0344-4030-92D2-989002710152},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.794793,9.252308
44265,SHOP,{600817C2-0B2E-45BC-9800-7337D99B552A},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.883651,9.112335
44266,DRINK AND SHOP,{46E5621E-41C7-436A-BA59-E9996C05B500},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.884838,9.131659
44276,YE GETACHO SHOP,{244FBC42-EE8A-427C-A6ED-660EB8DCF114},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.907376,9.170574
44278,KAJELA`S SHOP,{0A533D44-A135-40F1-863C-0DE956B8D4A4},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.882865,9.167873
44293,BULA WKTOLA SHOP,{F81EE41F-5461-48B0-8810-5BBDF6281D55},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.952848,9.189263
44294,ASFAW BODANA SHOP,{93BC081A-8F65-47B0-8C1B-74985733BC56},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.952647,9.190283
44295,TILAHUN WAKTOLA SHOP,{E5AD9034-5B73-4A48-A537-F5CC3D903002},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.952688,9.189818
44296,AYANA TAMANA SHOP,{985E1101-EDA0-4BB6-A5EA-F4DC6B22BA25},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.952830,9.189171
44297,BALAY GUDATA SHOP,{1453132F-EAD9-4673-9BFA-C1F08BD5776B},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.952655,9.189775
44298,AMANA TAYERA TEA SHOP,{15B66B4C-4BD6-4B05-ABEA-ABDEC84A991A},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.952591,9.189687
44299,MITIKU GUTAMA SHOP,{A9FCCCD6-D5AD-4BB6-BFD8-26E16C823A7E},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.952699,9.189892
44300,YE JOGIR G/KEBELE GEBEYA BOTA,{D2DA4D33-FBCC-4B42-B9B9-ACBE08196B64},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,36.023111,9.029522
44304,GUTAMA GUDINA SHOP,{125F7CCF-D4BC-4F96-80CF-4ADB374EF6FD},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.973842,9.029118
44305,ATO BANTI DIBA`S SHOP,{F18834E6-43F1-4CDC-9069-90CEB00468EF},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.958917,9.036554
44306,GAMACHU NAGASE SHOP,{DD49645B-8CE5-4455-9C46-A6429B6E4611},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.977038,9.031512
44307,SOLOMON BAKALA SHOP,{1FC5E561-18F0-4C9F-85DD-174380287C1A},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.974307,9.028900
44308,TASFA WAKTOLA SHAY BET,{13FB0843-0866-48A6-8293-42F575FE5F5B},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.974490,9.028897
44324,GAMACHIS BANTI SHOP,{94125AD8-9528-4166-A679-279300107F9D},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.974541,9.028355
44325,ATO AYALE SHOP,{196E28E2-EC5E-4CA8-A7F7-1470B492B695},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.986370,9.025090
44326,KAMBI MARKET CENTER,{76EF8A54-F4DC-4819-AC35-B394BD8D6742},Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,35.975338,9.027106
44944,Ye Kellayi Market Center,{F46752CF-6A57-4B50-9511-75C81EBCF522},Lalo Asabi,ET040104,West Wellega,ET0401,Oromia,ET04,35.584552,9.147025
44970,Mayibasi Gabeyabota,{5C0FA0FA-5859-4FA2-848D-A8D81223E7BD},Lalo Asabi,ET040104,West Wellega,ET0401,Oromia,ET04,35.595198,9.150790
44984,Harojiserdo Gabeyabota,{E9F8CCFC-24EE-4577-9BFA-85A37C17B605},Lalo Asabi,ET040104,West Wellega,ET0401,Oromia,ET04,35.719415,9.226780
44813,BUKE AKACHE MARKET CENTER,{01F9E392-C2AE-440D-A280-E997E3D38165},Kiltu Kara,ET040105,West Wellega,ET0401,Oromia,ET04,35.177563,9.652270
44776,GIBINA GEBEYA BOTA ILI WOFCHO,{9CC88AF0-617B-4172-8F57-92EDDEC5BCB4},Jarso (West Wellega),ET040108,West Wellega,ET0401,Oromia,ET04,35.382475,9.461342
44792,GUDATU GABA JIMATA  GEBEYA BOTA,{197CC7C2-91CD-47B3-B131-FEAFCABBD83A},Jarso (West Wellega),ET040108,West Wellega,ET0401,Oromia,ET04,35.335319,9.525165
44806,GEBA FACHASA BOTA,{607FEED4-13B2-4FCF-956D-3C19AA58F350},Jarso (West Wellega),ET040108,West Wellega,ET0401,Oromia,ET04,35.333732,9.546890
44830,EHUD GEBEYA BOTA,{B3A010EF-7EBE-4167-A829-A8AABC8EEF18},Gudetu Kondole,ET040109,West Wellega,ET0401,Oromia,ET04,34.681387,9.352108
44862,ASHUNFA GEBEYA BOTA,{D348C332-5D56-431C-9E26-3F6220C88BAA},Gudetu Kondole,ET040109,West Wellega,ET0401,Oromia,ET04,34.896833,9.497498
44884,OFA FARGASHI MARKET CENTER,{5FE01E72-40DE-449E-BD56-08DA2F51F4CF},Gudetu Kondole,ET040109,West Wellega,ET0401,Oromia,ET04,34.628880,9.318910
44887,GABA KAMISA,{B5CD531B-EA1C-4751-856C-228E7061BD4C},Gudetu Kondole,ET040109,West Wellega,ET0401,Oromia,ET04,34.615585,9.322189
44891,YE GEMI GABA JIMATA MARKET CENTER,{84B466DB-DF3C-49DA-AD43-7F7B32A3AB68},Gudetu Kondole,ET040109,West Wellega,ET0401,Oromia,ET04,34.633131,9.295915
44896,GEMI GABA MARKET CENTER,{9E6676C6-298A-4B99-A96F-963121C235C7},Gudetu Kondole,ET040109,West Wellega,ET0401,Oromia,ET04,34.660337,9.282182
44924,MARE SUKA GABAYA,{FDE73C61-55F6-479F-BCA1-58C95E7B294B},Gudetu Kondole,ET040109,West Wellega,ET0401,Oromia,ET04,34.819090,9.533601
44108,Amomma,{E708128F-4272-4874-837B-72CBA5AECF13},Boji Chekorsa,ET040110,West Wellega,ET0401,Oromia,ET04,35.502453,9.308330
44113,Gaba Robbi,{48B7A4E4-AD91-4B95-9C21-EF9FC64E8F95},Boji Chekorsa,ET040110,West Wellega,ET0401,Oromia,ET04,35.433917,9.353958
43942,ALI IDRIS SHOP,{3808A0E8-A988-4B2B-B8B3-E0047EB0A67C},Babo,ET040111,West Wellega,ET0401,Oromia,ET04,35.110613,9.522967
43943,YE ZABIBA SEYID SHOP,{B57EFF43-28FD-4D77-B262-BAE096988BA5},Babo,ET040111,West Wellega,ET0401,Oromia,ET04,35.110352,9.522998
43944,YE USEN ARAGE SHOP,{90C9DB2B-C14D-4F96-ACFB-1B03BEDE8744},Babo,ET040111,West Wellega,ET0401,Oromia,ET04,35.111563,9.524008
43946,YE ATO USEN ARAGE SHOP,{83AB836C-5070-4FD1-84D4-646538A7C228},Babo,ET040111,West Wellega,ET0401,Oromia,ET04,35.110800,9.523003
43947,YE MARU MOYE SHOP,{8FA6A0BD-A23B-46D5-981F-A7C94B13380D},Babo,ET040111,West Wellega,ET0401,Oromia,ET04,35.110325,9.523035
43948,YE UMAR AYALE SHAY BET,{838411B1-2B8E-4D5A-A88A-FC6D8644957F},Babo,ET040111,West Wellega,ET0401,Oromia,ET04,35.110590,9.523051
43949,SEYID ALI SHOP,{03E55B7A-BEC7-4789-A6E4-96159F50AEDF},Babo,ET040111,West Wellega,ET0401,Oromia,ET04,35.110190,9.523037
43950,YE HASAN ADAM SHAY BET,{722CA049-7F3E-4FFC-919A-47BD0125748E},Babo,ET040111,West Wellega,ET0401,Oromia,ET04,35.110578,9.522862
43951,YE JAMAL NURU SHOP,{59F9D0A5-5E33-46E5-BAC5-62AF31CB6FC7},Babo,ET040111,West Wellega,ET0401,Oromia,ET04,35.110417,9.523193
45210,YE ANDU KEBTI IREGNA GEBEYA BOTA,{F44CAF20-49BC-4897-B23E-410FFD79AE8F},Yubdo,ET040112,West Wellega,ET0401,Oromia,ET04,35.429513,9.009505
45212,YE ANDU GEBEYA BOTA,{9E4424F5-A4A9-47B3-8882-D6594C960C89},Yubdo,ET040112,West Wellega,ET0401,Oromia,ET04,35.428695,9.010928
44145,MAKSEGNO GEBIYA BOTA,{A111B21B-79C0-468D-B380-841C96103B31},Gaji,ET040113,West Wellega,ET0401,Oromia,ET04,35.545404,9.053892
44164,MAKSEGNO GEBIYA BOTA,{2AB981C3-DA19-485F-BA71-BB895353C99B},Gaji,ET040113,West Wellega,ET0401,Oromia,ET04,35.579972,8.993947
44170,YE DIBE YE ENSISAT GEBIYA BOTA,{2A857B0E-13E7-42A2-A583-F5EAAA7CD53F},Gaji,ET040113,West Wellega,ET0401,Oromia,ET04,35.580245,8.992353
44178,SOMBO HAMUS GEBIYA BOTA,{5D01A974-7AFF-40C6-8ACD-7A04927F80B7},Gaji,ET040113,West Wellega,ET0401,Oromia,ET04,35.546010,9.023701
44718,YE DOG ADARE AGLGLOT GABARE MAYBAR,{FE544268-2C2D-49BF-9968-72F8BE731184},Haru,ET040114,West Wellega,ET0401,Oromia,ET04,35.783592,8.948615
44746,YE ATO ALEMAYO AGA SUIK,{2A57D1B6-D6F6-4495-A5B1-042713042FCF},Haru,ET040114,West Wellega,ET0401,Oromia,ET04,35.726543,8.975765
43989,TADALE BIRANU`S SHOP,{91EEC767-12AF-4692-8BFF-609E249D94C6},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.542156,9.343788
43990,YE ATO RAMADAN ISA SHOP,{85F16982-AB8D-462E-9A54-72B6322262BE},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.553985,9.346693
43996,HAMUS GEBEYA,{35980BB2-F58D-4528-994A-560579C0A2B1},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.562718,9.313797
44021,ABDU JAMAL AKUMA,{A9574DB1-0E0B-446E-A29F-34446AE91E53},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.565347,9.248288
44022,ALIYI ABDURAMAN SHOP,{4E3DC9BF-E2E9-4109-BADE-5B69250406B5},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.566612,9.247457
44023,MESKELE MELAKU,{B30052CE-8E7E-44C9-9ABB-27B5335FEF17},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.567639,9.246763
44024,HAMSALU TEDESA SHOP,{1F41E4C7-EFCC-4D26-9B4D-1FE35FF5D149},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.566151,9.247414
44025,ZAKARIYA JIBIRIL,{F48B1D29-7AAA-40E3-9080-EC860A164671},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.569071,9.245152
44026,MITIKU TALILA SHOP,{8EF57100-D311-4C57-BBD8-38A345FFF11F},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.566178,9.247225
44027,SIRAJ HIKA,{B83E7DC9-2AE3-4113-94C1-EEE555B6E3C1},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.567873,9.246548
44028,RAMADAN FUFA BATI,{5E6A97DB-E6A5-4C52-84A4-CFBC7514DBCD},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.568799,9.245709
44029,DIBISA BARKESA,{0EF69834-55B6-4F99-886C-C62A1DD65B76},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.566815,9.247257
44030,KASAHUN KABADA,{7A817C16-E5B9-4698-9741-0F080E97EC25},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.565297,9.248196
44031,KASAHUN AYANA,{ED38BB72-B68F-4470-8FAE-FB23A6DBC293},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.568986,9.245507
44032,SEYID YONAS AYANASHOP,{D4B12B60-C724-4903-BF93-836F37F59467},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.566482,9.247377
44033,YONAS SHUMA IBSA,{841B2733-DC3B-4532-92EF-BFF77D96A5C5},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.566828,9.247315
44040,YE ATO MUKTAR ADEM SHOP,{BF453CBE-4A26-4FA0-8E0F-D6CF42C37FD2},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.484128,9.415354
44045,Y ATO KEDIR TIBA SHOP,{A0822ECD-023B-4ACB-8C69-5A703D05206C},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.490453,9.399924
44046,YE ATO BABEKIR USMA'EL SHOP,{ECD7DDBA-9D24-499A-8552-750651284B90},Begi,ET040116,West Wellega,ET0401,Oromia,ET04,34.490318,9.398362
44750,SUPPA GEBEYA,{AA502B1D-2A95-4B16-91B2-F6E850E9DF20},Homa,ET040117,West Wellega,ET0401,Oromia,ET04,35.747397,9.075318
44763,BONDAWO DANGIL GEBEYA,{A702F44D-D964-4F88-9D75-9CFD106AB9E3},Homa,ET040117,West Wellega,ET0401,Oromia,ET04,35.703445,9.033234
45120,GECHO GABAYA MAHAKALI,{F7389B2F-EE29-4A07-97EF-5C6B314D5D1E},Sayo Nole,ET040118,West Wellega,ET0401,Oromia,ET04,35.694050,8.954215
44631,ODA GABAYA,{BA60B614-4509-4B69-8AFA-710098D05796},Guliso,ET040119,West Wellega,ET0401,Oromia,ET04,35.502883,9.091145
44633,BOKE GABAYA,{D96BFA2D-1A91-4F04-8E1B-C60E7A771EBC},Guliso,ET040119,West Wellega,ET0401,Oromia,ET04,35.471594,9.226142
44639,YE JARSO BADESO GEBA JIMATA,{FF8A4F86-F460-4260-966E-E608D05C1E5A},Guliso,ET040119,West Wellega,ET0401,Oromia,ET04,35.354698,9.296607
44655,YE CHALIYA WERA DALE GEBA DAFINO,{365D24D4-9360-454A-B5AF-5979A3E84E17},Guliso,ET040119,West Wellega,ET0401,Oromia,ET04,35.410880,9.262716
44668,MARU GUDA,{B6B3B5D5-3F9D-4CD3-982E-F1DA526DFED0},Guliso,ET040119,West Wellega,ET0401,Oromia,ET04,35.278496,9.232381
44216,SHOP,{89A118D3-D3F9-455B-84B8-28CD101C4072},Gimbi town,ET040193,West Wellega,ET0401,Oromia,ET04,35.801402,9.171520
44429,YE MALIFU GEBEYA,{76B046E5-DCD3-4FE2-A5F2-327875DFC395},Gimbi town,ET040193,West Wellega,ET0401,Oromia,ET04,35.830835,9.184624
44448,OROMIYA SUPER MARKET,{C8664DAD-8C33-40C3-BE07-8099A0612B6A},Gimbi town,ET040193,West Wellega,ET0401,Oromia,ET04,35.833192,9.180741
44455,GIMBI KIRINCHAF NIGID ENA LIMAT,{EB74B086-5AC7-4813-86F4-F70DAA1D18FE},Gimbi town,ET040193,West Wellega,ET0401,Oromia,ET04,35.832696,9.176387
44520,YE KEBT ENE BEG GEBEYA BOTA,{8C1739AA-FD3A-4242-924B-10CE126ABC3F},Gimbi town,ET040193,West Wellega,ET0401,Oromia,ET04,35.829633,9.168422
44543,GILITI GABIYA BOTA,{0A1D8B05-0C0E-42E7-844F-42AA6983736C},Gimbi town,ET040193,West Wellega,ET0401,Oromia,ET04,35.835247,9.167913
44549,DACHA GEBEYA BOTA,{602C391B-FE08-4BE3-A410-93BED59A6686},Gimbi town,ET040193,West Wellega,ET0401,Oromia,ET04,35.830735,9.168893
43182,Arb market,{56B1F563-24AE-480D-87A7-7AF474D000E9},Limu (OR),ET040201,East Wellega,ET0402,Oromia,ET04,36.544980,9.587172
43228,Arbi Gabiya,{2C8A5C8D-4360-46ED-83E1-630CD9591824},Limu (OR),ET040201,East Wellega,ET0402,Oromia,ET04,36.544928,9.587188
42769,LUBE MARKET CENTER,{776120BF-C502-4D70-B3E6-A01FAE672698},Ibantu,ET040202,East Wellega,ET0402,Oromia,ET04,36.373482,9.959101
42783,TERKANFI MARKET CENTER,{F1EBF0D3-970D-45E7-B7B1-5A6A4B20FFE4},Ibantu,ET040202,East Wellega,ET0402,Oromia,ET04,36.433958,10.160728
43669,Gobeta,{6C8CC791-28EE-4934-831D-39E9AAA2B057},Gida Ayana,ET040203,East Wellega,ET0402,Oromia,ET04,36.715355,9.964050
43457,DIBA BASHIR MARKET PLACE,{80A5F10D-C438-4A8F-A9AF-72C51BD31BA4},Haro Limu,ET040204,East Wellega,ET0402,Oromia,ET04,36.290347,10.062505
43767,JIMATE,{FA4BDF22-DF70-4269-824A-02C263F50DFF},Boneya Boshe,ET040205,East Wellega,ET0402,Oromia,ET04,37.064717,8.935705
43812,Bata Beseq,{E9387D7B-EC69-4B40-8ED5-FBD4B95ACF5E},Wayu Tuka,ET040206,East Wellega,ET0402,Oromia,ET04,36.600700,8.976113
43814,Biftu ketema,{7078FEA4-D504-465C-B6F9-E629BAA14DBA},Wayu Tuka,ET040206,East Wellega,ET0402,Oromia,ET04,36.600723,8.976070
43816,Bata basaqa,{B02FA7FF-1161-4CCB-A620-C2F7B35515B1},Wayu Tuka,ET040206,East Wellega,ET0402,Oromia,ET04,36.600725,8.976070
43833,Mokofa,{9DA9723C-B2F5-49A3-901F-CEEA9FB5C171},Wayu Tuka,ET040206,East Wellega,ET0402,Oromia,ET04,36.741317,8.933307
43578,ZANGI GABAYA BOTA,{335D3520-8864-45EA-9B11-12CDBE101307},Bila Seyo,ET040207,East Wellega,ET0402,Oromia,ET04,36.961383,9.375997
42959,caffe jalale,{98953487-6341-4EB8-85D7-B18277ED7293},Sibu Sire,ET040209,East Wellega,ET0402,Oromia,ET04,36.788100,9.051595
42978,BECHERU,{5830EF84-390B-476C-8B2A-CBAE3D9E183B},Sibu Sire,ET040209,East Wellega,ET0402,Oromia,ET04,36.921142,9.155148
42985,Baro Xixita,{4B2DF51E-9606-4BA1-A1BB-FD2800DE71BE},Sibu Sire,ET040209,East Wellega,ET0402,Oromia,ET04,36.881195,9.225227
42997,HAGALO,{E2201E50-4EC0-45DC-A2FE-10B1A5FAC654},Sibu Sire,ET040209,East Wellega,ET0402,Oromia,ET04,36.791558,9.204452
42999,HAGALO TULEM,{9E5986A5-05D9-4729-BBD6-E2E72F0A7D8A},Sibu Sire,ET040209,East Wellega,ET0402,Oromia,ET04,36.798648,9.223832
43019,Bassu,{818F648A-5E48-4953-943B-32B83AF9DB79},Sibu Sire,ET040209,East Wellega,ET0402,Oromia,ET04,36.627055,9.296222
43737,Oda Gudina,{F98AFD6F-2FF0-4FC5-A555-FE9B0733737A},Diga,ET040210,East Wellega,ET0402,Oromia,ET04,36.439022,8.992907
43742,Wayesa,{88CE1665-247F-44FD-B03A-045452AF6DA9},Diga,ET040210,East Wellega,ET0402,Oromia,ET04,36.203586,9.096265
43118,SIGE MARKET CENTER,{ACA88969-F981-4100-B197-EF30ED0E07BF},Sasiga,ET040211,East Wellega,ET0402,Oromia,ET04,36.505678,9.188437
43261,ye Fachase gebiya,{2440614C-E283-4626-8EBD-C54BBCAA9134},Leka Dulecha,ET040212,East Wellega,ET0402,Oromia,ET04,36.315675,8.895085
43245,Fachase Gebiya,{30817DE8-F252-40C8-8D3A-5B4805C9A722},Guto Gida,ET040213,East Wellega,ET0402,Oromia,ET04,36.528433,8.974180
43508,Jarso Tolera Gabaya bota,{BE7E654D-6639-45E7-8240-01255E565DA0},Guto Gida,ET040213,East Wellega,ET0402,Oromia,ET04,36.565500,9.268548
